0,0,250,249,69,62,61,64,6,2,4,2,7,1,1,1,0,0,0,0,0,0,256,114,108,10,9,6,6,3,0,1,0,0,3,0,0,0,0,0,0,0,1,219,88,87,88,13,19,0,0,0,0,0,0,0,0,0,0,0
0,0,100,85,11,15,10,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,77,151,162,46,5,11,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,108,123,121,139,13,16,2,0,0,0,0,0,0,0,0,0,0
0,0,31,37,7,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,88,97,50,7,6,6,7,1,2,2,6,1,0,0,0,0,0,0,0,0,34,81,84,85,12,6,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,30,0,3,2,6,2,0,3,3,5,0,0,0,0,0,0,0,0,0,45,42,36,3,2,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,6,0,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,1,4,3,3,3,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,5,74,72,57,76,21,14,24,15,12,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,12,2,0,0,0,0,0,0,0,0,0,0
0,0,32,22,144,146,148,155,47,33,29,36,33,7,6,7,1,2,4,1,0,0,23,25,21,1,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,22,41,42,34,44,37,5,0,0,0,0,0,0,0,0,0,0
0,0,41,37,108,97,107,97,16,10,18,8,12,8,17,13,1,0,0,0,0,0,18,134,132,51,28,23,17,18,7,5,3,2,5,0,0,0,0,0,0,0,0,47,98,107,103,65,95,15,8,4,0,0,0,0,0,0,0,0
0,0,0,0,36,48,28,32,5,7,4,2,4,14,15,18,0,0,0,0,0,0,0,138,137,95,28,39,44,24,13,9,6,8,4,0,0,0,0,0,0,0,0,0,159,144,147,50,63,23,6,4,0,0,0,0,0,0,0,0
0,0,0,0,6,3,1,3,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,57,74,96,15,26,15,15,9,5,11,16,8,2,0,0,0,0,0,0,0,0,59,68,71,27,23,24,4,1,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,0,0,0,0,0,0,0,0,14,22,69,14,12,7,17,8,7,7,4,5,0,0,0,0,0,0,0,0,0,28,38,28,9,5,10,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,29,0,2,1,3,6,3,4,4,1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,3,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,4,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25,15,24,21,30,19,20,20,33,4,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,1,93,103,92,79,65,67,88,74,76,10,12,18,4,6,5,4,0,0,4,0,1,0,1,7,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,16,16,0,0,1,0,0,0,0,0,0,0,0
0,0,6,9,98,104,112,107,71,79,76,64,76,40,36,47,9,11,2,6,0,0,3,12,19,4,26,26,22,29,3,3,3,1,5,4,0,0,0,0,0,0,0,10,22,14,20,75,82,17,6,7,0,0,0,0,0,0,0,0
0,0,0,0,40,47,49,63,37,42,35,38,29,40,34,38,12,12,12,9,0,0,0,31,27,39,56,50,61,43,14,10,13,17,21,6,0,0,0,0,0,0,0,1,46,42,38,112,101,64,8,14,5,0,0,0,0,0,0,0
0,0,0,0,9,6,5,2,7,4,7,6,9,13,17,24,1,1,0,4,0,0,0,20,26,85,77,71,64,63,34,42,47,48,50,12,1,2,0,0,0,0,0,0,29,32,36,72,75,60,8,8,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,1,1,0,0,0,0,0,9,9,96,34,53,49,39,38,33,33,31,34,4,0,0,0,0,0,0,0,0,7,2,11,16,25,48,6,7,4,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,1,0,2,2,0,0,0,7,8,53,17,9,10,21,18,19,24,16,13,3,0,0,0,0,0,0,0,0,0,3,1,1,0,13,5,2,8,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,6,2,6,8,12,10,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,0,4,1,0,3,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9,5,11,9,11,10,9,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,36,35,48,39,70,62,63,66,69,2,3,2,10,4,6,7,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,2,4,0,0,0,0,0,0,0,0
0,0,0,0,59,45,48,63,100,129,118,111,93,36,32,33,7,15,11,9,0,0,0,1,1,0,12,11,15,6,0,0,1,4,1,5,0,0,0,0,0,0,0,0,1,4,4,25,27,6,2,8,0,0,0,0,0,0,0,0
0,0,0,0,23,31,28,24,69,69,74,74,72,72,78,62,48,27,24,34,0,0,0,6,4,5,51,52,46,51,10,7,6,2,8,8,3,3,4,0,0,0,0,0,13,4,16,66,64,36,37,23,8,0,2,0,0,0,0,0
0,0,0,0,12,6,3,7,20,26,21,27,30,51,64,46,21,17,14,16,0,0,0,7,3,26,75,83,93,73,37,39,39,40,35,22,10,1,6,0,0,0,0,2,15,10,19,71,76,56,40,28,10,4,7,0,0,0,0,0
0,0,0,0,1,0,0,1,0,1,0,1,2,41,32,36,4,7,8,7,0,0,0,5,7,34,69,61,70,79,59,79,66,67,60,23,3,0,1,3,0,0,0,0,8,6,5,35,31,69,31,44,20,6,5,0,0,0,0,0
0,0,0,0,0,1,3,1,0,0,0,0,0,12,19,21,4,1,1,0,0,0,0,0,0,21,48,42,41,43,54,51,65,48,60,14,0,0,0,0,0,0,0,0,2,2,2,6,6,57,21,30,20,8,7,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,13,8,10,14,14,41,34,36,48,22,3,0,0,0,0,0,0,0,0,0,1,2,0,0,18,1,0,11,16,9,0,0,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,11,7,1,15,12,11,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,4,0,0,1,1,0
0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,3,2,1,3,3,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11,7,8,7,47,28,34,28,36,0,1,3,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25,22,23,13,55,58,49,57,68,30,21,28,20,15,14,23,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,17,15,0,0,1,2,0,0,0,0,0,0,0
0,0,0,0,10,12,6,9,80,73,64,76,78,59,71,50,42,54,48,33,0,0,0,0,0,0,12,10,15,9,0,0,0,0,0,7,2,8,3,0,0,0,0,0,0,0,0,50,41,15,23,19,2,0,0,0,0,0,0,0
0,0,0,0,4,4,5,4,30,37,36,25,31,79,76,75,40,49,51,45,0,0,0,0,0,3,52,54,42,55,21,23,15,18,18,29,13,15,16,2,0,0,0,0,0,0,0,48,45,33,78,68,25,7,3,3,0,0,0,0
0,0,0,0,0,0,0,2,6,4,8,7,7,61,51,60,30,27,23,32,0,0,0,0,1,3,65,66,77,80,59,59,74,53,63,48,15,16,9,8,0,0,0,0,1,2,1,29,20,66,69,43,44,10,14,4,0,1,0,2
0,0,0,0,0,0,0,0,0,0,0,2,1,21,39,27,11,17,16,16,0,0,0,0,0,15,37,59,74,51,46,71,71,58,68,40,1,11,13,4,0,0,0,0,0,0,0,12,8,55,38,58,36,31,31,6,0,3,4,2
0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9,2,2,5,3,0,0,0,0,0,6,19,13,15,17,69,72,63,54,66,28,1,2,2,6,0,0,0,0,0,0,0,0,1,34,13,22,35,38,33,6,5,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,5,6,2,1,26,39,48,43,23,1,3,2,1,2,0,0,0,0,0,0,0,0,0,4,2,3,12,20,28,3,3,5,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,19,15,21,15,15,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0
0,0,0,0,0,3,2,1,31,42,35,54,32,8,9,11,5,15,12,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,5,3,1,5,64,60,65,59,63,30,29,35,46,55,55,44,0,0,0,0,0,0,12,10,13,11,0,1,1,1,0,0,7,9,5,1,0,0,0,0,0,0,0,8,6,11,8,9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,22,26,30,26,14,65,82,66,81,87,82,76,0,0,0,0,0,0,33,29,32,24,6,8,5,8,11,21,9,13,15,2,0,0,0,0,0,0,0,18,18,23,52,54,11,0,0,2,0,0,0,0
0,0,0,0,0,0,0,0,5,7,12,12,8,49,56,46,56,63,69,64,0,0,0,0,0,0,28,28,34,30,18,22,22,19,25,45,34,47,35,4,0,0,0,0,0,0,0,10,14,35,69,62,35,3,5,14,4,1,2,1
0,0,0,0,0,0,0,0,0,1,0,1,0,52,28,45,38,27,30,41,0,0,0,0,0,3,32,36,26,30,52,48,45,59,63,69,19,28,26,11,0,0,0,0,0,0,0,2,1,42,87,67,89,36,21,16,1,2,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,11,7,11,17,0,0,0,0,0,0,9,14,13,9,68,66,78,82,84,40,20,7,18,26,0,0,0,0,0,0,0,0,0,31,28,33,71,70,74,27,15,15,17,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,5,6,5,31,43,44,32,36,24,2,0,0,10,0,0,0,0,0,0,0,0,2,19,8,6,43,83,90,15,28,15,13,15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7,10,11,4,6,0,0,2,4,6,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13,16,19,21,16,0,0,0,28,19,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,12,20,14,12,10,27,16,23,46,47,40,54,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,14,13,7,11,0,0,0,0,0,0,0,0,4,0,0,22,25,3,1,2,3,0,0,0,0
0,0,0,0,0,0,0,0,2,2,3,7,2,33,25,24,69,69,69,76,0,0,0,0,0,0,14,8,8,12,9,9,15,13,12,30,38,37,40,7,0,0,0,0,0,0,0,6,3,2,43,40,13,1,6,8,1,3,0,0
0,0,0,0,0,0,0,0,1,3,1,4,4,32,28,24,50,40,40,39,0,0,0,0,0,0,12,9,13,10,15,24,18,11,23,65,68,68,70,33,0,0,0,0,0,0,0,0,2,13,44,47,42,26,24,17,14,19,7,16
0,0,0,0,0,0,0,0,1,1,0,0,1,9,16,16,16,10,13,20,0,0,0,0,0,0,14,11,18,14,51,45,41,37,61,95,64,58,58,71,0,0,0,0,0,0,0,0,2,12,55,36,71,94,90,71,42,44,45,50
0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,4,3,3,0,0,0,0,0,0,2,8,3,5,21,36,31,24,22,36,22,11,12,45,0,0,0,0,0,0,0,0,0,4,10,4,80,133,131,68,107,63,74,79
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,6,2,3,6,5,1,0,1,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,9,4,4,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0
0,0,0,0,0,0,0,0,5,2,3,5,9,0,0,0,25,11,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,5,6,0,0,0,0,0,0,0,0,1,1,1,7,13,2,0,0,0,0,1,1,0
0,0,0,0,0,0,0,0,4,9,1,4,5,8,1,1,58,68,48,47,0,0,0,0,0,0,4,4,3,10,0,0,0,0,0,9,21,18,30,6,0,0,0,0,0,0,0,3,1,0,25,13,7,1,0,4,0,2,4,4
0,0,0,0,0,0,0,0,0,1,2,0,1,6,6,5,55,77,68,68,0,0,0,0,0,0,2,2,5,0,3,3,2,3,6,38,68,76,76,10,0,0,0,0,0,0,0,0,0,13,45,31,24,8,8,16,3,2,5,4
0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,7,24,39,33,45,0,0,0,0,0,0,3,0,2,3,13,11,12,19,13,83,94,103,91,63,0,0,0,0,0,0,0,0,0,6,33,36,49,28,35,71,21,35,39,35
0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,1,4,6,15,0,0,0,0,0,0,0,3,2,0,28,26,30,33,20,38,25,29,15,158,0,0,0,0,0,0,0,0,0,1,22,20,98,224,199,142,193,206,193,175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,19,12,13,11,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,9,14,10,12,2,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,2,3,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,20,12,0,0,0,0,0,0,0,1,0,3,4,1,2,1,5,16,58,66,58,3,0,0,0,0,0,0,0,0,0,0,10,10,5,0,0,5,1,14,22,15
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26,20,34,31,0,0,0,0,0,0,2,2,0,2,5,3,1,0,5,59,173,194,198,65,0,0,0,0,0,0,0,0,0,0,20,20,13,11,6,81,4,56,50,49
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,14,15,13,0,0,0,0,0,0,2,0,0,2,8,8,4,6,9,47,171,176,160,412,0,0,0,0,0,0,0,0,0,3,17,10,87,143,115,409,556,531,492,509
